source_id,vlm_landuse,vlm_label,vlm_confidence,vlm_reason,gold_label
korba_21.7137_82.7821,forest,FOREST_FIRE,0.95,"The area inside the red square is densely covered with trees, displaying the characteristic dark green canopy pattern of a forested area.",
korba_21.7139_82.7822,cropland,AGRI_BURN,0.85,"The area inside the red square consists of agricultural fields with typical plot boundaries and vegetation, showing no signs of industrial structures like kilns or factories.",
korba_21.7151_82.7997,industrial,INDUSTRIAL,0.85,"The red bounding box encloses a brick kiln facility characterized by bare brownish earth, cleared land, and an arrangement typical of small industrial structures near the riverbank.",
korba_21.7174_83.3458,cropland,AGRI_BURN,0.95,"The area inside the red box shows distinctly patterned agricultural plots with straight field boundaries (medh) characteristic of cultivated croplands, and does not exhibit any industrial structures, brick kilns, or mining activity.",
korba_21.7247_82.5612,cropland,AGRI_BURN,0.85,"The red bounding box primarily contains agricultural fields and some green vegetation adjacent to the riverbank, without any industrial structures or brick kilns visible inside the box.",
korba_21.7292_82.5769,cropland,AGRI_BURN,0.85,"The area inside the red box shows structured rectangular agricultural fields with regular crop rows and field boundaries, characteristic of cropland.",
korba_21.7305_82.5762,cropland,AGRI_BURN,0.85,"The area inside the red square primarily consists of neatly segmented agricultural fields and vegetation plots, matching cropland characteristics despite nearby mining and water features.",
korba_21.7309_82.5858,cropland,AGRI_BURN,0.9,"Laal chaukor ke andar agricultural fields yaani cropland dikh raha hai, jismein seedhi medh aur khet ki lakeerein bani hui hain, bina kisi industrial ya bhatta structure ke.",
korba_21.7311_82.5872,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar agricultural fields (khet) aur straight boundaries dikh rahi hain, koi industrial structure ya bhatta nahi hai.",
korba_21.7351_83.2833,cropland,AGRI_BURN,0.9,"The area inside the red square shows agricultural fields with typical plot boundaries and crop patterns, characteristic of cropland.",
korba_21.7412_82.3076,cropland,AGRI_BURN,0.95,"The red square primarily encloses agricultural field patterns with regular plots and bunds, characteristic of cropland.",
korba_21.7422_83.2609,cropland,AGRI_BURN,0.95,"The red box clearly frames an agricultural area characterized by segmented field plots and straight boundary ridges (medh), indicative of cropland without any industrial features like brick kilns or sheds.",
korba_21.7437_83.2688,industrial,INDUSTRIAL,0.8,Laal chaukor ke andar kuch structures aur industrial land use ke lakshan dikh rahe hain jo paas ke power station expansion ya associated structures ho sakte hain.,
korba_21.7516_83.2805,cropland,AGRI_BURN,0.95,"The area inside the red square clearly shows agricultural fields with distinct boundaries, crop patterns, and field divisions characteristic of cropland, with no industrial structures present inside the red box.",
korba_21.7532_83.2823,cropland,AGRI_BURN,0.95,"The area inside the red square clearly shows agricultural fields with regular grid-like boundaries and crop patterns, characteristic of cropland.",
korba_21.7636_83.2202,cropland,AGRI_BURN,0.95,"The red square outlines agricultural fields divided into regular plots and parcel boundaries, characteristic of cropland.",
korba_21.7840_83.1135,cropland,AGRI_BURN,0.85,"The area inside the red square primarily consists of small rural settlements and agricultural fields, without any industrial structures, brick kilns, or mining activity visible inside the bounding box.",
korba_21.7904_83.3006,cropland,AGRI_BURN,0.95,"The area inside the red square consists of agricultural plots, characterized by typical farm field boundaries, crop patterns, and vegetation consistent with surrounding rural cropland.",
korba_21.8391_83.2404,cropland,AGRI_BURN,0.95,"The red square strictly encloses agricultural field patterns with defined rectangular plot boundaries and vegetation, lacking any industrial structures like kilns, chimneys, or paved yards.",
korba_21.8428_82.8932,cropland,AGRI_BURN,0.85,"The red box contains agricultural fields and vegetation interspersed with rural pathways, lacking any industrial or heavy structures like brick kilns or factories inside the specified boundary.",
korba_21.8432_83.3001,cropland,AGRI_BURN,0.85,"Laal chaukor ke andar agricultural fields (khet) aur boundaries dikh rahi hain, koi industrial structure ya bhatta nahi hai.",
korba_21.8452_82.3526,cropland,AGRI_BURN,0.85,"The red bounding box primarily contains agricultural land and fallow fields with typical boundaries, lacking visible industrial structures or kilns inside the target area.",
korba_21.8463_83.1742,cropland,AGRI_BURN,0.95,"The red bounding box clearly frames typical agricultural field parcels and grid-like boundaries characteristic of cropland, with no industrial structures or brick kilns visible inside the box.",
korba_21.8559_82.7589,cropland,AGRI_BURN,0.85,"Inside the red square, the area consists of small agricultural fields, vegetation, and some water bodies, characteristic of a rural cropland area rather than an industrial facility or brick kiln.",
korba_21.8615_83.3902,cropland,AGRI_BURN,0.85,"Inside the red square, the area consists of agricultural fields with typical plot boundaries and vegetation, rather than industrial structures or barren land.",
korba_21.8635_83.3851,cropland,AGRI_BURN,0.85,"The red bounding box primarily encloses agricultural plots, green vegetation, and small rural pathways without any visible industrial structures, brick kilns, or heavy machinery inside the box.",
korba_21.8833_83.1339,cropland,AGRI_BURN,0.85,"Laal chaukor ke andar agricultural fields (cropland) aur rural landuse dikh raha hai, koi industrial bhatta ya structure nahi hai.",
korba_21.8914_83.1092,cropland,AGRI_BURN,0.9,"The red box encompasses agricultural fields with visible field boundaries and regular plot patterns, without any industrial structures like kilns or chimneys inside the marked region.",
korba_21.8951_83.1084,cropland,AGRI_BURN,0.85,"The red square primarily encloses agricultural fields with visible field boundaries and cropping patterns, typical of rural cropland areas.",
korba_21.8983_83.1129,cropland,AGRI_BURN,0.9,"The red bounding box encloses typical agricultural fields with characteristic straight ridge lines and crop patterns, showing no industrial structures, brick kilns, or mining activity within its borders.",
korba_21.8995_83.3317,cropland,AGRI_BURN,0.85,"The red box encompasses agricultural fields with visible plot boundaries, consistent with surrounding cropland patterns rather than industrial infrastructure.",
korba_21.9002_83.3323,cropland,AGRI_BURN,0.95,"The area inside the red bounding box displays characteristic rectangular field patterns, crop plots, and agricultural boundaries consistent with cropland.",
korba_21.9021_83.2041,cropland,AGRI_BURN,0.95,"The red bounding box is centered on a patchwork of agricultural fields with distinct parcel boundaries, characteristic of cropland.",
korba_21.9051_83.3403,industrial,INDUSTRIAL,0.85,"The red bounding box contains the characteristic features of a brick kiln (eent ka bhatta), showing an oval/rectangular shape with raw brick stacks and bare earth, which falls under the industrial category.",
korba_21.9051_83.3563,cropland,AGRI_BURN,0.85,"The red bounding box primarily contains agricultural fields with characteristic rectangular field boundaries and crop patterns, despite being surrounded by similar rural land.",
korba_21.9052_83.3580,cropland,AGRI_BURN,0.85,"The red bounding box is centered over agricultural fields (cropland) characterized by characteristic rectangular farming plots and field boundaries, despite nearby infrastructure.",
korba_21.9070_83.2738,cropland,AGRI_BURN,0.85,"The red square primarily encloses agricultural field patterns and vegetation typical of rural cropland, without any visible industrial structures, brick kilns, or heavy machinery inside the square boundaries.",
korba_21.9094_83.3313,industrial,INDUSTRIAL,0.85,"The red bounding box encloses a small structure with cleared bare land and features characteristic of a rural industrial setup such as a small brick kiln or associated storage sheds, distinct from the surrounding agricultural cropland.",
korba_21.9111_83.2816,cropland,AGRI_BURN,0.85,"The red square primarily encompasses agricultural field plots with visible field boundaries, showing no distinct industrial structures, kilns, or paved surfaces inside the designated boundary.",
korba_21.9149_82.7272,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar sirf hara-bhara khet aur kheti ki boundary yaani medh dikh rahi hai. Koi factory, bhatta, chimney ya industrial structure nahi hai.",
korba_21.9180_83.3633,industrial,INDUSTRIAL,0.85,"The red bounding box contains cleared land with an industrial footprint and associated site development, located adjacent to major industrial infrastructure.",
korba_21.9287_83.2755,forest,FOREST_FIRE,0.85,"The red bounding box is centered over a dense cluster of trees and vegetation, consistent with forest land use, surrounded by croplands.",
korba_21.9289_83.1447,cropland,AGRI_BURN,0.95,"The area inside the red square clearly shows agricultural fields with regular grid patterns and field boundaries, characteristic of cropland.",
korba_21.9332_83.3151,cropland,AGRI_BURN,0.95,"The red bounding box clearly encloses agricultural fields divided into regular plots and bounded by small ridges, consistent with cropland.",
korba_21.9431_83.3144,cropland,AGRI_BURN,0.85,"Laal chaukor ke andar agricultural fields (khet) aur kuch chote rural patches dikh rahe hain, koi industrial ya brick kiln (bhatta) ki khas pehchan nahi hai.",
korba_21.9448_82.4131,cropland,AGRI_BURN,0.85,"Laal chaukor ke andar koi industrial structure jaise eent ka bhatta ya chimney nahi dikh rahi hai. Balki wahan aapas mein jude hue khet aur kheti ki medh nazar aa rahi hain, jo aas-paas ke cropland jaisa hi texture aur pattern rakhte hain.",
korba_21.9453_82.4497,cropland,AGRI_BURN,0.95,"The red square primarily encloses agricultural fields with clear rectangular plots, field boundaries, and crop patterns, distinct from any industrial or brick kiln structures.",
korba_21.9471_82.4076,cropland,AGRI_BURN,0.85,"Laal chaukor ke andar agricultural fields (khet) aur unki boundaries dikh rahi hain, koi industrial ya bhatta feature nahi hai.",
korba_21.9471_83.3437,forest,FOREST_FIRE,0.85,"The area inside the red bounding box predominantly shows dense canopy cover and natural vegetation typical of forest land use, with no visible industrial structures, extraction sites, or cultivated fields.",
korba_21.9478_82.4069,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar clearly khet (agricultural plots) ki aayatakar boundary aur medh dikhai de rahi hain, bina kisi industrial infrastructure ya bhatte ke.",
korba_21.9491_82.4150,cropland,AGRI_BURN,0.85,"The red box is centered over agricultural fields with visible plot boundaries, dirt tracks, and vegetation, consistent with cropland.",
